video_name,camera_view,action,frame,time_sec,faults
260121_發球_04_04_X2_30.mp4,X2,躬身(拉到角度最大時),975,32.507592,
260121_發球_04_04_X2_30.mp4,X2,手肘到前,980,32.674255,
260121_發球_04_04_X2_30.mp4,X2,擊球(瞬間),982,32.740921,
260121_發球_04_04_X2_30.mp4,X2,球離手(瞬間),983,32.774254,
260121_發球_04_04_X2_30.mp4,X2,落地(腳著地瞬間),986,32.874252,
260121_發球_04_04_X2_30.mp4,X2,步伐腳跟著地,1123,37.437029,
260121_發球_04_04_X2_30.mp4,X2,拋球(球位於最低點),1128,37.603694,
260121_發球_04_04_X2_30.mp4,X2,抬擊球手前1幀,1131,37.703693,
260121_發球_04_04_X2_30.mp4,X2,拋球(球離手),1137,37.903691,
260121_發球_04_04_X2_30.mp4,X2,步伐腳跟著地,1140,38.00369,
260121_發球_04_04_X2_30.mp4,X2,蹲下(最低點),1148,38.270354,
260121_發球_04_04_X2_30.mp4,X2,步伐腳跟著地,1149,38.303687,
260121_發球_04_04_X2_30.mp4,X2,起跳(雙腳離地),1154,38.470352,
260121_發球_04_04_X2_30.mp4,X2,躬身(拉到角度最大時),1157,38.570351,
260121_發球_04_04_X2_30.mp4,X2,手肘到前,1162,38.737015,
260121_發球_04_04_X2_30.mp4,X2,擊球(瞬間),1164,38.8,
260121_發球_04_04_X2_30.mp4,X2,球離手(瞬間),1164,38.833333,
260121_發球_04_04_X2_30.mp4,X2,落地(腳著地瞬間),1167,38.933331,
260121_發球_04_04_X2_30.mp4,X2,步伐腳跟著地,1313,43.769873,
260121_發球_04_04_X2_30.mp4,X2,拋球(球位於最低點),1315,43.836537,
260121_發球_04_04_X2_30.mp4,X2,抬擊球手前1幀,1317,43.903203,
260121_發球_04_04_X2_30.mp4,X2,拋球(球離手),1325,44.199999,
260121_發球_04_04_X2_30.mp4,X2,步伐腳跟著地,1326,44.233332,
260121_發球_04_04_X2_30.mp4,X2,蹲下(最低點),1335,44.533329,
260121_發球_04_04_X2_30.mp4,X2,步伐腳跟著地,1336,44.566662,
260121_發球_04_04_X2_30.mp4,X2,起跳(雙腳離地),1340,44.699993,
260121_發球_04_04_X2_30.mp4,X2,躬身(拉到角度最大時),1343,44.799992,
260121_發球_04_04_X2_30.mp4,X2,手肘到前,1349,44.999989,
260121_發球_04_04_X2_30.mp4,X2,擊球(瞬間),1350,45.033322,
260121_發球_04_04_X2_30.mp4,X2,球離手(瞬間),1351,45.066655,
260121_發球_04_04_X2_30.mp4,X2,落地(腳著地瞬間),1353,45.133332,
260121_發球_04_04_X2_30.mp4,X2,步伐腳跟著地,1533,51.100057,
260121_發球_04_04_X2_30.mp4,X2,拋球(球位於最低點),1536,51.200056,
260121_發球_04_04_X2_30.mp4,X2,抬擊球手前1幀,1538,51.266722,
260121_發球_04_04_X2_30.mp4,X2,拋球(球離手),1545,51.500053,
260121_發球_04_04_X2_30.mp4,X2,步伐腳跟著地,1547,51.566719,
260121_發球_04_04_X2_30.mp4,X2,蹲下(最低點),1555,51.833383,
260121_發球_04_04_X2_30.mp4,X2,步伐腳跟著地,1556,51.866716,
260121_發球_04_04_X2_30.mp4,X2,起跳(雙腳離地),1562,52.066714,
260121_發球_04_04_X2_30.mp4,X2,躬身(拉到角度最大時),1564,52.13338,
260121_發球_04_04_X2_30.mp4,X2,手肘到前,1569,52.300045,
260121_發球_04_04_X2_30.mp4,X2,擊球(瞬間),1571,52.366711,
260121_發球_04_04_X2_30.mp4,X2,球離手(瞬間),1572,52.400044,
260121_發球_04_04_X2_30.mp4,X2,落地(腳著地瞬間),1575,52.500042,
260121_發球_04_04_X2_30.mp4,X2,步伐腳跟著地,1719,57.312625,
260121_發球_04_04_X2_30.mp4,X2,拋球(球位於最低點),1723,57.445957,
260121_發球_04_04_X2_30.mp4,X2,抬擊球手前1幀,1725,57.512623,
260121_發球_04_04_X2_30.mp4,X2,拋球(球離手),1732,57.745954,
260121_發球_04_04_X2_30.mp4,X2,步伐腳跟著地,1734,57.81262,
260121_發球_04_04_X2_30.mp4,X2,蹲下(最低點),1742,58.079284,
260121_發球_04_04_X2_30.mp4,X2,步伐腳跟著地,1743,58.112617,
260121_發球_04_04_X2_30.mp4,X2,起跳(雙腳離地),1748,58.279282,
260121_發球_04_04_X2_30.mp4,X2,躬身(拉到角度最大時),1751,58.379281,
260121_發球_04_04_X2_30.mp4,X2,手肘到前,1758,58.612612,
260121_發球_04_04_X2_30.mp4,X2,擊球(瞬間),1759,58.645945,
260121_發球_04_04_X2_30.mp4,X2,球離手(瞬間),1760,58.679278,
260121_發球_04_04_X2_30.mp4,X2,落地(腳著地瞬間),1762,58.745944,
260121_發球_04_04_X2_30.mp4,X2,步伐腳跟著地,1912,63.736448,
260121_發球_04_04_X2_30.mp4,X2,拋球(球位於最低點),1915,63.836447,
260121_發球_04_04_X2_30.mp4,X2,抬擊球手前1幀,1918,63.936446,
260121_發球_04_04_X2_30.mp4,X2,拋球(球離手),1925,64.169777,
260121_發球_04_04_X2_30.mp4,X2,步伐腳跟著地,1927,64.236442,
260121_發球_04_04_X2_30.mp4,X2,蹲下(最低點),1935,64.503102,
260121_發球_04_04_X2_30.mp4,X2,步伐腳跟著地,1936,64.536435,
260121_發球_04_04_X2_30.mp4,X2,起跳(雙腳離地),1941,64.703098,
260121_發球_04_04_X2_30.mp4,X2,躬身(拉到角度最大時),1945,64.836428,
260121_發球_04_04_X2_30.mp4,X2,手肘到前,1950,65.003091,
260121_發球_04_04_X2_30.mp4,X2,擊球(瞬間),1951,65.036424,
260121_發球_04_04_X2_30.mp4,X2,球離手(瞬間),1952,65.069756,
260121_發球_04_04_X2_30.mp4,X2,落地(腳著地瞬間),1955,65.169754,
260121_發球_04_04_X_30.mp4,X,站定準備,40,1.366663,
260121_發球_04_04_Y_30.mp4,Y,站定準備,79,2.666664,
260121_舉球_04_01_L_240.mov,L,站定準備,279,9.333333,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,698,23.299884,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,747,24.933197,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,785,26.199851,
260121_舉球_04_01_L_240.mov,L,蹲下(位於最低點),827,27.599802,
260121_舉球_04_01_L_240.mov,L,卡位(完成轉身等待接球),828,27.633317,
260121_舉球_04_01_L_240.mov,L,手觸球(瞬間),859,28.666452,
260121_舉球_04_01_L_240.mov,L,球離手(瞬間),862,28.76645,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,1322,44.078006,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,1363,45.444659,
260121_舉球_04_01_L_240.mov,L,卡位(完成轉身等待接球),1400,46.67798,
260121_舉球_04_01_L_240.mov,L,蹲下(位於最低點),1416,47.211308,
260121_舉球_04_01_L_240.mov,L,手觸球(瞬間),1442,48.077966,
260121_舉球_04_01_L_240.mov,L,球離手(瞬間),1445,48.177965,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,1845,61.506087,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,1894,63.139404,
260121_舉球_04_01_L_240.mov,L,卡位(完成轉身等待接球),1921,64.039395,
260121_舉球_04_01_L_240.mov,L,蹲下(位於最低點),1942,64.739388,
260121_舉球_04_01_L_240.mov,L,手觸球(瞬間),1966,65.539379,
260121_舉球_04_01_L_240.mov,L,球離手(瞬間),1970,65.672702,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,2364,78.816315,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,2402,80.082969,
260121_舉球_04_01_L_240.mov,L,卡位(完成轉身等待接球),2424,80.816295,
260121_舉球_04_01_L_240.mov,L,蹲下(位於最低點),2450,81.682951,
260121_舉球_04_01_L_240.mov,L,手觸球(瞬間),2475,82.516276,
260121_舉球_04_01_L_240.mov,L,球離手(瞬間),2478,82.633332,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,2888,96.295428,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,2931,97.728747,
260121_舉球_04_01_L_240.mov,L,卡位(完成轉身等待接球),2952,98.42874,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,2958,98.628719,
260121_舉球_04_01_L_240.mov,L,蹲下(位於最低點),2977,99.262046,
260121_舉球_04_01_L_240.mov,L,手觸球(瞬間),3002,100.095371,
260121_舉球_04_01_L_240.mov,L,球離手(瞬間),3007,100.262035,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,3426,114.207294,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,3460,115.340616,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,3494,116.473938,
260121_舉球_04_01_L_240.mov,L,蹲下(位於最低點),3495,116.533328,
260121_舉球_04_01_L_240.mov,L,卡位(完成轉身等待接球),3496,116.566665,
260121_舉球_04_01_L_240.mov,L,手觸球(瞬間),3525,117.533316,
260121_舉球_04_01_L_240.mov,L,球離手(瞬間),3526,117.566649,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,3862,128.757161,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,3917,130.576529,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,3958,131.943177,
260121_舉球_04_01_L_240.mov,L,卡位(完成轉身等待接球),3989,132.976497,
260121_舉球_04_01_L_240.mov,L,蹲下(位於最低點),4002,133.409826,
260121_舉球_04_01_L_240.mov,L,手觸球(瞬間),4032,134.409815,
260121_舉球_04_01_L_240.mov,L,球離手(瞬間),4036,134.543147,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,4405,146.834669,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,4446,148.201322,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,4476,149.201312,
260121_舉球_04_01_L_240.mov,L,卡位(完成轉身等待接球),4485,149.501309,
260121_舉球_04_01_L_240.mov,L,蹲下(位於最低點),4495,149.834639,
260121_舉球_04_01_L_240.mov,L,手觸球(瞬間),4523,150.767963,
260121_舉球_04_01_L_240.mov,L,球離手(瞬間),4527,150.901295,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,4945,164.866595,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,4986,166.233248,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,5019,167.333237,
260121_舉球_04_01_L_240.mov,L,卡位(完成轉身等待接球),5023,167.466569,
260121_舉球_04_01_L_240.mov,L,蹲下(位於最低點),5028,167.633231,
260121_舉球_04_01_L_240.mov,L,手觸球(瞬間),5054,168.499889,
260121_舉球_04_01_L_240.mov,L,球離手(瞬間),5059,168.666554,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,5524,184.156479,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,5558,185.289801,
260121_舉球_04_01_L_240.mov,L,步伐腳跟著地,5587,186.256458,
260121_舉球_04_01_L_240.mov,L,卡位(完成轉身等待接球),5593,186.456456,
260121_舉球_04_01_L_240.mov,L,蹲下(位於最低點),5598,186.623121,
260121_舉球_04_01_L_240.mov,L,手觸球(瞬間),5622,187.423113,
260121_舉球_04_01_L_240.mov,L,球離手(瞬間),5626,187.556445,
260121_舉球_04_01_R_240.mov,R,站定準備,395,13.199955,
260121_舉球_04_01_X2_30.mp4,X2,站定準備,47,1.599989,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,179,5.999995,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,192,6.433323,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,201,6.73332,
260121_舉球_04_01_X2_30.mp4,X2,卡位(完成轉身等待接球),210,7.03333,
260121_舉球_04_01_X2_30.mp4,X2,蹲下(位於最低點),212,7.099995,
260121_舉球_04_01_X2_30.mp4,X2,手觸球(瞬間),219,7.333326,
260121_舉球_04_01_X2_30.mp4,X2,球離手(瞬間),220,7.366659,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,320,10.671986,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,336,11.205314,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,345,11.505311,
260121_舉球_04_01_X2_30.mp4,X2,卡位(完成轉身等待接球),352,11.738642,
260121_舉球_04_01_X2_30.mp4,X2,蹲下(位於最低點),357,11.905307,
260121_舉球_04_01_X2_30.mp4,X2,手觸球(瞬間),365,12.171971,
260121_舉球_04_01_X2_30.mp4,X2,球離手(瞬間),366,12.205304,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,452,15.099751,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,466,15.566413,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,477,15.933076,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,482,16.099741,
260121_舉球_04_01_X2_30.mp4,X2,卡位(完成轉身等待接球),485,16.199739,
260121_舉球_04_01_X2_30.mp4,X2,蹲下(位於最低點),487,16.266404,
260121_舉球_04_01_X2_30.mp4,X2,手觸球(瞬間),496,16.5664,
260121_舉球_04_01_X2_30.mp4,X2,球離手(瞬間),497,16.599733,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,597,19.906452,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,605,20.173116,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,610,20.339777,
260121_舉球_04_01_X2_30.mp4,X2,卡位(完成轉身等待接球),611,20.37311,
260121_舉球_04_01_X2_30.mp4,X2,蹲下(位於最低點),616,20.539775,
260121_舉球_04_01_X2_30.mp4,X2,手觸球(瞬間),623,20.773106,
260121_舉球_04_01_X2_30.mp4,X2,球離手(瞬間),624,20.806438,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,727,24.251387,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,736,24.551384,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,742,24.751382,
260121_舉球_04_01_X2_30.mp4,X2,卡位(完成轉身等待接球),744,24.818048,
260121_舉球_04_01_X2_30.mp4,X2,蹲下(位於最低點),748,24.95138,
260121_舉球_04_01_X2_30.mp4,X2,手觸球(瞬間),755,25.184711,
260121_舉球_04_01_X2_30.mp4,X2,球離手(瞬間),757,25.251376,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,861,28.701543,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,870,29.00154,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,878,29.268204,
260121_舉球_04_01_X2_30.mp4,X2,卡位(完成轉身等待接球),879,29.301537,
260121_舉球_04_01_X2_30.mp4,X2,蹲下(位於最低點),879,29.301535,
260121_舉球_04_01_X2_30.mp4,X2,手觸球(瞬間),885,29.501533,
260121_舉球_04_01_X2_30.mp4,X2,球離手(瞬間),887,29.568198,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,969,32.324996,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,984,32.824989,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,993,33.124983,
260121_舉球_04_01_X2_30.mp4,X2,卡位(完成轉身等待接球),1001,33.391644,
260121_舉球_04_01_X2_30.mp4,X2,蹲下(位於最低點),1005,33.524974,
260121_舉球_04_01_X2_30.mp4,X2,手觸球(瞬間),1012,33.758305,
260121_舉球_04_01_X2_30.mp4,X2,球離手(瞬間),1014,33.824971,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,1105,36.860387,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,1116,37.22705,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,1125,37.527047,
260121_舉球_04_01_X2_30.mp4,X2,卡位(完成轉身等待接球),1126,37.56038,
260121_舉球_04_01_X2_30.mp4,X2,蹲下(位於最低點),1128,37.627046,
260121_舉球_04_01_X2_30.mp4,X2,手觸球(瞬間),1135,37.860377,
260121_舉球_04_01_X2_30.mp4,X2,球離手(瞬間),1137,37.927043,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,1240,41.338548,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,1251,41.705211,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,1259,41.971875,
260121_舉球_04_01_X2_30.mp4,X2,卡位(完成轉身等待接球),1261,42.038541,
260121_舉球_04_01_X2_30.mp4,X2,蹲下(位於最低點),1262,42.071874,
260121_舉球_04_01_X2_30.mp4,X2,手觸球(瞬間),1268,42.271872,
260121_舉球_04_01_X2_30.mp4,X2,球離手(瞬間),1270,42.338536,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,1368,45.615291,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,1384,46.148603,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,1393,46.4486,
260121_舉球_04_01_X2_30.mp4,X2,步伐腳跟著地,1400,46.681931,
260121_舉球_04_01_X2_30.mp4,X2,卡位(完成轉身等待接球),1401,46.715264,
260121_舉球_04_01_X2_30.mp4,X2,蹲下(位於最低點),1403,46.78193,
260121_舉球_04_01_X2_30.mp4,X2,手觸球(瞬間),1408,46.948594,
260121_舉球_04_01_X2_30.mp4,X2,球離手(瞬間),1410,47.01526,
260121_舉球_04_01_X_30.mp4,X,站定準備,54,1.833315,
260121_舉球_04_01_Y_30.mp4,Y,站定準備,73,2.466654,
260121_舉球_04_02_L_240.mov,L,站定準備,139,4.666661,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,379,12.666665,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,416,13.899986,
260121_舉球_04_02_L_240.mov,L,卡位(完成轉身等待接球),466,15.553472,
260121_舉球_04_02_L_240.mov,L,蹲下(位於最低點),469,15.666631,
260121_舉球_04_02_L_240.mov,L,手觸球(瞬間),497,16.59995,
260121_舉球_04_02_L_240.mov,L,球離手(瞬間),500,16.699948,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,853,28.436433,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,894,29.817056,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,934,31.150376,
260121_舉球_04_02_L_240.mov,L,卡位(完成轉身等待接球),941,31.383707,
260121_舉球_04_02_L_240.mov,L,蹲下(位於最低點),951,31.717037,
260121_舉球_04_02_L_240.mov,L,手觸球(瞬間),976,32.550357,
260121_舉球_04_02_L_240.mov,L,球離手(瞬間),981,32.717019,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,1342,44.743367,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,1384,46.166665,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,1416,47.233322,
260121_舉球_04_02_L_240.mov,L,卡位(完成轉身等待接球),1425,47.533319,
260121_舉球_04_02_L_240.mov,L,蹲下(位於最低點),1446,48.233312,
260121_舉球_04_02_L_240.mov,L,手觸球(瞬間),1484,49.499966,
260121_舉球_04_02_L_240.mov,L,球離手(瞬間),1488,49.633298,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,1851,61.711874,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,1898,63.278525,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,1948,64.945162,
260121_舉球_04_02_L_240.mov,L,卡位(完成轉身等待接球),1950,65.011827,
260121_舉球_04_02_L_240.mov,L,蹲下(位於最低點),1953,65.111824,
260121_舉球_04_02_L_240.mov,L,手觸球(瞬間),1980,66.011804,
260121_舉球_04_02_L_240.mov,L,球離手(瞬間),1984,66.145132,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,2394,79.814106,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,2436,81.214092,
260121_舉球_04_02_L_240.mov,L,卡位(完成轉身等待接球),2477,82.580745,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,2480,82.680744,
260121_舉球_04_02_L_240.mov,L,蹲下(位於最低點),2490,83.014074,
260121_舉球_04_02_L_240.mov,L,手觸球(瞬間),2516,83.880732,
260121_舉球_04_02_L_240.mov,L,球離手(瞬間),2520,84.014064,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,2915,97.198365,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,2955,98.519793,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,2999,99.979149,
260121_舉球_04_02_L_240.mov,L,卡位(完成轉身等待接球),3007,100.245813,
260121_舉球_04_02_L_240.mov,L,蹲下(位於最低點),3019,100.645809,
260121_舉球_04_02_L_240.mov,L,手觸球(瞬間),3049,101.645798,
260121_舉球_04_02_L_240.mov,L,球離手(瞬間),3051,101.712464,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,3449,114.983871,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,3485,116.176927,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,3531,117.700817,
260121_舉球_04_02_L_240.mov,L,卡位(完成轉身等待接球),3538,117.937616,
260121_舉球_04_02_L_240.mov,L,蹲下(位於最低點),3550,118.337612,
260121_舉球_04_02_L_240.mov,L,手觸球(瞬間),3571,119.037605,
260121_舉球_04_02_L_240.mov,L,球離手(瞬間),3575,119.170937,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,3946,131.551583,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,3986,132.893419,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,4022,134.079705,
260121_舉球_04_02_L_240.mov,L,卡位(完成轉身等待接球),4028,134.2797,
260121_舉球_04_02_L_240.mov,L,蹲下(位於最低點),4038,134.61303,
260121_舉球_04_02_L_240.mov,L,手觸球(瞬間),4063,135.446355,
260121_舉球_04_02_L_240.mov,L,球離手(瞬間),4067,135.579687,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,4464,148.806285,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,4499,149.999859,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,4542,151.421556,
260121_舉球_04_02_L_240.mov,L,卡位(完成轉身等待接球),4549,151.647213,
260121_舉球_04_02_L_240.mov,L,蹲下(位於最低點),4557,151.91242,
260121_舉球_04_02_L_240.mov,L,手觸球(瞬間),4578,152.631743,
260121_舉球_04_02_L_240.mov,L,球離手(瞬間),4583,152.798408,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,4972,165.761268,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,5015,167.18481,
260121_舉球_04_02_L_240.mov,L,步伐腳跟著地,5051,168.397637,
260121_舉球_04_02_L_240.mov,L,卡位(完成轉身等待接球),5055,168.530969,
260121_舉球_04_02_L_240.mov,L,蹲下(位於最低點),5064,168.830966,
260121_舉球_04_02_L_240.mov,L,手觸球(瞬間),5090,169.697624,
260121_舉球_04_02_L_240.mov,L,球離手(瞬間),5094,169.830956,
260121_舉球_04_02_R_240.mov,R,站定準備,92,3.085035,
260121_舉球_04_02_X2_30.mp4,X2,站定準備,60,2.003793,
260121_舉球_04_02_X2_30.mp4,X2,步伐腳跟著地,102,3.403779,
260121_舉球_04_02_X2_30.mp4,X2,步伐腳跟著地,116,3.870441,
260121_舉球_04_02_X2_30.mp4,X2,步伐腳跟著地,126,4.203769,
260121_舉球_04_02_X2_30.mp4,X2,步伐腳跟著地,135,4.503766,
260121_舉球_04_02_X2_30.mp4,X2,卡位(完成轉身等待接球),136,4.537099,
260121_舉球_04_02_X2_30.mp4,X2,蹲下(位於最低點),139,4.637098,
260121_舉球_04_02_X2_30.mp4,X2,手觸球(瞬間),146,4.870428,
260121_舉球_04_02_X2_30.mp4,X2,球離手(瞬間),147,4.903761,
260121_舉球_04_02_X2_30.mp4,X2,步伐腳跟著地,234,7.820036,
260121_舉球_04_02_X2_30.mp4,X2,步伐腳跟著地,246,8.220031,
260121_舉球_04_02_X2_30.mp4,X2,步伐腳跟著地,254,8.486693,
260121_舉球_04_02_X2_30.mp4,X2,卡位(完成轉身等待接球),255,8.520026,
260121_舉球_04_02_X2_30.mp4,X2,蹲下(位於最低點),259,8.653358,
260121_舉球_04_02_X2_30.mp4,X2,手觸球(瞬間),266,8.886689,
260121_舉球_04_02_X2_30.mp4,X2,球離手(瞬間),267,8.920022,
260121_舉球_04_02_X2_30.mp4,X2,步伐腳跟著地,356,11.894197,
260121_舉球_04_02_X2_30.mp4,X2,步伐腳跟著地,366,12.227527,
260121_舉球_04_02_X2_30.mp4,X2,步伐腳跟著地,374,12.494191,
260121_舉球_04_02_X2_30.mp4,X2,卡位(完成轉身等待接球),376,12.560857,
260121_舉球_04_02_X2_30.mp4,X2,蹲下(位於最低點),384,12.827521,
260121_舉球_04_02_X2_30.mp4,X2,手觸球(瞬間),391,13.060851,
260121_舉球_04_02_X2_30.mp4,X2,球離手(瞬間),393,13.127517,
260121_舉球_04_02_X2_30.mp4,X2,步伐腳跟著地,483,16.108629,
260121_舉球_04_02_X2_30.mp4,X2,步伐腳跟著地,494,16.475292,
260121_舉球_04_02_X2_30.mp4,X2,步伐腳跟著地,505,16.841952,
260121_舉球_04_02_X2_30.mp4,X2,卡位(完成轉身等待接球),506,16.875285,
260121_舉球_04_02_X2_30.mp4,X2,蹲下(位於最低點),509,16.975283,
260121_舉球_04_02_X2_30.mp4,X2,手觸球(瞬間),514,17.141948,
260121_舉球_04_02_X2_30.mp4,X2,球離手(瞬間),515,17.175281,
260121_舉球_04_02_X2_30.mp4,X2,步伐腳跟著地,618,20.603122,
260121_舉球_04_02_X2_30.mp4,X2,步伐腳跟著地,628,20.936452,
260121_舉球_04_02_X2_30.mp4,X2,步伐腳跟著地,638,21.269782,
260121_舉球_04_02_X2_30.mp4,X2,卡位(完成轉身等待接球),640,21.336448,
260121_舉球_04_02_X2_30.mp4,X2,蹲下(位於最低點),644,21.46978,
260121_舉球_04_02_X2_30.mp4,X2,手觸球(瞬間),649,21.636444,
260121_舉球_04_02_X2_30.mp4,X2,球離手(瞬間),650,21.669777,
260121_舉球_04_02_X2_30.mp4,X2,步伐腳跟著地,749,24.988125,
260121_舉球_04_02_X2_30.mp4,X2,步伐腳跟著地,759,25.321455,
260121_舉球_04_02_X2_30.mp4,X2,步伐腳跟著地,769,25.654785,
260121_舉球_04_02_X2_30.mp4,X2,卡位(完成轉身等待接球),770,25.688118,
260121_舉球_04_02_X2_30.mp4,X2,蹲下(位於最低點),775,25.854783,
260121_舉球_04_02_X2_30.mp4,X2,手觸球(瞬間),781,26.054781,
260121_舉球_04_02_X2_30.mp4,X2,球離手(瞬間),782,26.088113,
260121_舉球_04_02_X2_30.mp4,X2,步伐腳跟著地,880,29.363674,
260121_舉球_04_02_X2_30.mp4,X2,步伐腳跟著地,888,29.630337,
260121_舉球_04_02_X2_30.mp4,X2,步伐腳跟著地,899,29.997,
260121_舉球_04_02_X2_30.mp4,X2,卡位(完成轉身等待接球),901,30.063666,
260121_舉球_04_02_X2_30.mp4,X2,蹲下(位於最低點),905,30.196998,
260121_舉球_04_02_X2_30.mp4,X2,手觸球(瞬間),910,30.363662,
260121_舉球_04_02_X2_30.mp4,X2,球離手(瞬間),911,30.396995,
260121_舉球_04_02_X2_30.mp4,X2,步伐腳跟著地,1005,33.504149,
260121_舉球_04_02_X2_30.mp4,X2,步伐腳跟著地,1014,33.804145,
260121_舉球_04_02_X2_30.mp4,X2,步伐腳跟著地,1021,34.037476,
260121_舉球_04_02_X2_30.mp4,X2,卡位(完成轉身等待接球),1023,34.104142,
260121_舉球_04_02_X2_30.mp4,X2,蹲下(位於最低點),1027,34.237474,
260121_舉球_04_02_X2_30.mp4,X2,手觸球(瞬間),1033,34.437472,
260121_舉球_04_02_X2_30.mp4,X2,球離手(瞬間),1034,34.470805,
